combo_id,status,error_type,error_msg,traceback_short,duration_s,cagr,total_return,max_drawdown,sharpe_ratio,volatility,num_trades,calmar_ratio,closed_trades_count,wins_count,losses_count,win_rate,gross_pnl,avg_win,avg_loss,atr_stop_count,hard_stop_trigger_count,pct_time_hard_stop,missing_risk_events,score,is_active,rejection_no_signal,rejection_blocked_risk,rejection_size_zero,rejection_price_missing,rejection_other,kelly.cap_factor,max_drawdown.hard_limit_pct,max_drawdown.size_multiplier_soft,max_drawdown.soft_limit_pct,stop_loss.atr_multiplier,stop_loss.min_stop_pct
0e8649180a91,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.15,1.0,0.08,2.5,0.02
e43cb9f94728,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.15,1.0,0.08,2.5,0.02
e25336c19599,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.15,1.0,0.08,2.5,0.02
0628b2602df0,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.1,0.5,0.05,2.5,0.03
fe82d6bb76d1,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.1,0.5,0.05,2.5,0.03
91933765d21b,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.1,0.5,0.05,2.5,0.03
7b6da49792cd,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.1,0.7,0.05,2.5,0.03
633697a38dc4,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.1,0.7,0.05,2.5,0.03
d0d56642089b,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.1,0.7,0.05,2.5,0.03
289809529b26,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.1,1.0,0.05,2.5,0.03
c748f2b4a1b8,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.1,1.0,0.05,2.5,0.03
0fa15c43f57b,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.1,1.0,0.05,2.5,0.03
160aedde2bfe,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.15,0.5,0.05,2.5,0.03
cf556f66a980,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.15,0.5,0.05,2.5,0.03
db6fe6432d1f,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.15,0.5,0.05,2.5,0.03
51dff0a75498,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.15,0.7,0.05,2.5,0.03
27077a4a21c0,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.15,0.7,0.05,2.5,0.03
95568d4d6fe0,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.15,0.7,0.05,2.5,0.03
c05c91a589e7,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.15,1.0,0.05,2.5,0.03
6600cd7a2ef8,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.15,1.0,0.05,2.5,0.03
9584106d1216,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.15,1.0,0.05,2.5,0.03
995f2c5f173c,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.1,0.5,0.08,2.5,0.03
4e08cf57f8e8,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.1,0.5,0.08,2.5,0.03
2388bf77bc27,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.1,0.5,0.08,2.5,0.03
5a1accffcebf,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.1,0.7,0.08,2.5,0.03
8578ef591d43,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.1,0.7,0.08,2.5,0.03
3a8132bdda05,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.1,0.7,0.08,2.5,0.03
78919ba2629d,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.1,1.0,0.08,2.5,0.03
605eb0631c9e,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.1,1.0,0.08,2.5,0.03
c34a384d02e0,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.1,1.0,0.08,2.5,0.03
6ed85ecb1731,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.15,0.5,0.08,2.5,0.03
671c086c556e,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.15,0.5,0.08,2.5,0.03
302515ab53e5,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.15,0.5,0.08,2.5,0.03
16559d79c3be,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.15,0.7,0.08,2.5,0.03
7714eb80b969,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.15,0.7,0.08,2.5,0.03
50de9d239c09,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.15,0.7,0.08,2.5,0.03
1889cb9263d7,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.15,1.0,0.08,2.5,0.03
2ebb61a4809a,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.15,1.0,0.08,2.5,0.03
7376d5ca8d37,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.15,1.0,0.08,2.5,0.03
42455134019f,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.1,0.5,0.05,3.0,0.02
1dffe0e2c591,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.1,0.5,0.05,3.0,0.02
1efdbc6fae2d,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.1,0.5,0.05,3.0,0.02
b441aa69f310,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.1,0.7,0.05,3.0,0.02
05a81d0486cc,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.1,0.7,0.05,3.0,0.02
449c9ed2a29e,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.1,0.7,0.05,3.0,0.02
0eb7b5848e6c,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.1,1.0,0.05,3.0,0.02
87e1a5fd92dd,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.1,1.0,0.05,3.0,0.02
ff15bef09524,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.1,1.0,0.05,3.0,0.02
1f91c4ee0d6e,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.15,0.5,0.05,3.0,0.02
1dc7cec168c1,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.15,0.5,0.05,3.0,0.02
ab4b25c4ea54,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.15,0.5,0.05,3.0,0.02
31c89f309259,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.15,0.7,0.05,3.0,0.02
cde5c58a7b43,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.15,0.7,0.05,3.0,0.02
6b555d2d5d26,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.15,0.7,0.05,3.0,0.02
3f347327b747,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.15,1.0,0.05,3.0,0.02
e0a8c9bea3d7,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.15,1.0,0.05,3.0,0.02
4028ec410277,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.15,1.0,0.05,3.0,0.02
b9a37288ac63,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.1,0.5,0.08,3.0,0.02
094265b571a5,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.1,0.5,0.08,3.0,0.02
09fd99d77833,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.1,0.5,0.08,3.0,0.02
3d1d091a2291,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.1,0.7,0.08,3.0,0.02
72cf41716025,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.1,0.7,0.08,3.0,0.02
201c97f9ded2,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.1,0.7,0.08,3.0,0.02
c370b4bf6839,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.1,1.0,0.08,3.0,0.02
e632f582a271,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.1,1.0,0.08,3.0,0.02
f73af60aaf28,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.1,1.0,0.08,3.0,0.02
6fc8565d86b3,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.15,0.5,0.08,3.0,0.02
58fd39d2a8c4,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.15,0.5,0.08,3.0,0.02
76f8dd380199,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.15,0.5,0.08,3.0,0.02
b150dbb9ae64,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.15,0.7,0.08,3.0,0.02
6ca7c530a4ec,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.15,0.7,0.08,3.0,0.02
41bae1d6f134,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.15,0.7,0.08,3.0,0.02
1326c5f5ec1b,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.15,1.0,0.08,3.0,0.02
99825eddb5fb,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.15,1.0,0.08,3.0,0.02
9e61b32b2738,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.15,1.0,0.08,3.0,0.02
b4b0c4aee280,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.1,0.5,0.05,3.0,0.03
40c887088ef8,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.1,0.5,0.05,3.0,0.03
7821ba8fc31c,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.1,0.5,0.05,3.0,0.03
754163e55339,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.1,0.7,0.05,3.0,0.03
6109ee5ede7c,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.1,0.7,0.05,3.0,0.03
ad3789957952,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.1,0.7,0.05,3.0,0.03
b71b2a6fabba,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.1,1.0,0.05,3.0,0.03
a6061a3189c8,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.1,1.0,0.05,3.0,0.03
ed157283e7b2,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.1,1.0,0.05,3.0,0.03
d0414682501d,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.15,0.5,0.05,3.0,0.03
7004e5eb90c0,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.15,0.5,0.05,3.0,0.03
e91017a88ca9,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.15,0.5,0.05,3.0,0.03
7501aae16e38,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.15,0.7,0.05,3.0,0.03
a1bfc7d21b04,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.15,0.7,0.05,3.0,0.03
8ed18fe9d1b4,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.15,0.7,0.05,3.0,0.03
1ca894bdbd6f,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.15,1.0,0.05,3.0,0.03
c5276f5fc3af,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.15,1.0,0.05,3.0,0.03
731bb1db8e15,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.15,1.0,0.05,3.0,0.03
db3a8dc223b7,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.1,0.5,0.08,3.0,0.03
61ca11746003,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.1,0.5,0.08,3.0,0.03
080dc8952523,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.1,0.5,0.08,3.0,0.03
e8ba4b3cd27f,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.1,0.7,0.08,3.0,0.03
76203ebc5c47,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.1,0.7,0.08,3.0,0.03
86683bef73d4,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.1,0.7,0.08,3.0,0.03
60c639f091fc,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.1,1.0,0.08,3.0,0.03
5d69fb566631,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.1,1.0,0.08,3.0,0.03
00ffa287d721,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.1,1.0,0.08,3.0,0.03
17b50774d5c4,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.15,0.5,0.08,3.0,0.03
33597b87c4d7,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.15,0.5,0.08,3.0,0.03
bcb9aef94078,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.15,0.5,0.08,3.0,0.03
c3c185954b7c,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.15,0.7,0.08,3.0,0.03
940f16707eb2,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.15,0.7,0.08,3.0,0.03
da172c473f22,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.15,0.7,0.08,3.0,0.03
